WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP, RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,WRIST2,THUMB_CMC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_MCP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2,Timestamp
569.0724810981659,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,680.6950409274498,590.4601230925675,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,698.6740348420642,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
617.2043497787522,628.6796778781223,632.8481847746225,639.526017137919,652.9237869238394,594.797719133299,596.6897427594279,603.8429171194482,612.2159346211268,591.1360308853219,594.4140364532157,604.9730648954917,615.6597167604722,592.305769601677,596.0301342614334,605.8128655595841,615.3528240136478,597.0360847390087,598.5130109334485,604.3618476367736,610.4983898466337,805.8204565297107,787.6356522219066,765.3513465113836,750.3211918971798,742.6938713696948,740.6841071073854,725.6163578349386,721.1512036754709,717.6195653542185,749.8203705490348,733.8646440707291,729.5810844186798,727.3724366181193,763.1232867411876,748.9217456314785,743.1247045924865,738.0925867648214,780.6377563657118,773.4878473917358,769.3506765019993,764.5403151454323,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
7.651864804412041,7.423061061314236,7.084249119172753,7.176780008123436,8.221794524007523,8.943259422883783,8.95458781212178,8.926374348664709,9.045749703866422,9.508632797884259,8.897987236167511,8.968076369266711,9.038260826426976,9.865398591668757,10.402320467208254,11.505740831971663,12.443449224572962,10.349301550587832,10.519658831207387,11.453803119597437,12.053544040136073,1.7924549589947503,3.6527968979126184,4.8987323115296775,5.744661614934337,6.52302788013357,4.449461534244895,5.591195418772244,6.088934059373618,6.42780786699476,3.405682802409074,4.255130732835953,4.786126352061755,5.079416040501124,2.41861911461894,3.149879406024932,4.033776738107829,4.575294389110382,1.7722187754690393,2.142304500415399,2.9453631380527523,3.5666109904536776,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
8.335434220393084,5.240804861135352,5.40183314556273,6.4607082564529765,5.300403624489347,5.886147506009358,6.1216856798189125,6.869498281898037,7.912341173603417,7.5108771408537764,6.689290348385226,7.071513393362102,7.7064055978208925,9.535853207893881,8.604889458034895,8.642560238436282,9.356557389985891,11.50735775982045,10.512849091231178,10.010909458186088,9.947229590820742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306354015954343,1.3494375305011874,1.8780013839518497,2.4375712328053107,3.142862242447159,1.2620144175979626,1.0940806273877273,1.2303618592613321,1.5943693666776502,1.4369874728837828,1.3662961345916036,1.4137376933947072,1.6082667168414473,1.6406882134945502,1.706611438318634,1.8023089672417396,1.9695494508643436,1.7906798540010005,2.2150455853096855,2.876013701988408,3.3764274737361295,0.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
