WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP, RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,WRIST2,THUMB_CMC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_MCP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2,Timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583.7471074636344,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,693.010054380281,589.3737862318701,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,697.756196602574,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
618.423047305471,643.9366033516925,649.9994389184963,657.205768153021,672.7490486257152,616.624333147229,626.9973297081674,637.7707733944501,650.5654176553364,608.9573271146837,621.3602988324828,637.6428350094137,652.3807508565396,608.5728349980036,621.0746581169066,637.5492687671048,651.8242952718009,613.8364757856484,626.0504563507201,639.1059763065374,652.0199043611954,840.6723179874414,823.735559068025,800.4882962104722,785.503479120177,776.9951941229205,775.9065169286524,760.5353832849805,755.8316740686595,750.4043400475138,787.2382420111749,771.8790659192117,767.5192294691807,763.2089163241951,803.8141342325442,791.0667745699236,787.4502924168387,783.1355240315896,825.6061873281503,821.070073459184,818.9745245405393,814.5981580139635,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
34.27510567948694,31.735499999999977,31.735499999999977,31.735499999999977,31.735499999999956,31.735499999999977,31.735499999999977,31.735499999999977,31.735499999999956,31.73544999999997,31.735499999999977,31.735499999999977,31.735449999999993,31.735499999999977,31.735499999999977,31.735499999999956,31.735549999999986,31.735499999999977,31.735499999999977,31.735499999999977,31.7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
50.316385000000025,56.14239411534304,59.621747679034904,62.63037172215253,65.61140985379376,52.990955918840555,54.813762267381385,57.0054263298241,59.18726952449321,51.5639794613207,52.199975727412976,54.88658256990047,52.71106699975353,51.99649884006617,52.764883974287315,53.552297595924884,52.44636391026076,51.20849560524604,53.53514157014067,54.13856945683459,53.96973489913123,5.297924797163461,5.349894974205071,6.868121292791775,8.996153676155158,9.230096206432508,7.288342211024334,7.957093591726835,8.50152747348972,9.321339638968219,5.875690112054878,6.519945434204251,7.923525520562214,8.231733829819834,4.916893590723652,5.641827109190746,7.334195036607678,7.907226265575121,4.764435769322547,5.588320374674319,6.845449118575022,7.568327499850939,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
9.80659454686489,6.226635650373317,7.535672452575165,8.774488833402229,8.112652097033378,12.076182462703194,12.799173788374016,12.32388093560628,12.804718436966892,13.334750339713908,14.597024773391345,14.931715443394307,15.786987736344782,14.301884563231514,15.628221469588285,17.00249277451692,17.775791203909893,14.549588823399763,15.316039542012831,16.1265041893772,16.24733048788324,6.817873300150106,8.33511198122739,8.846147469944201,9.067486581738068,9.851982863743723,7.8617175275842595,7.789555122245389,7.687949314511637,7.416545361723328,7.085486117938556,6.029619665036895,5.0905801597165965,4.346439816965081,6.721240763802481,5.892693715101814,5.3721411767096665,4.9703113861205495,6.500283991872959,6.159151792657796,5.958743839308747,6.014908024650089,0.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
6.454789793161357,5.121456000250309,5.514001732181448,6.494600373002175,8.022478731975538,3.089468525895708,2.990184591710024,2.917001107301804,2.0895505132683403,4.715544344240663,1.4706449469535425,1.1649461414589037,2.3792847297034516,5.394658441921942,1.7992984917739396,2.380121934901657,2.0308180426862545,5.419126911228396,3.50048452574783,2.199839271969654,3.1588594828671837,3.7924687457809094,2.720512302398212,2.609339510776619,2.715432977445766,2.8653045322443513,4.307202416302244,4.374925362220499,4.980557159846682,5.904075301433753,4.3671203730261325,3.8283028713778604,4.6656075373417085,6.202163505181072,4.408423114051103,3.4473155679455805,3.6164817056774896,4.328140490730397,3.98253476726819,3.319020237208566,2.971669892080878,2.7787647678420075,0.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
16.342151975585235,17.522483304386363,20.057375158841175,21.286377231988062,22.657384847108872,21.025874986133147,25.737789529697363,27.232524090643878,27.358260318823245,20.064513144915807,22.362070636571186,23.760105452943577,23.958464173283282,19.95693848132771,20.432232413762286,23.01927324107995,24.519410568160048,18.995296761764475,19.946930099516564,21.148174269543922,21.4656643105332,6.192679448931973,6.109758660331828,6.719526694083403,8.043030811516264,10.560984875474416,4.8940144482827295,5.3476059440182935,5.97842580555282,5.7419149725941,5.774333574967787,6.299163973496816,5.826510624722143,4.881302994590683,6.62777798172211,8.167057887330044,8.373173574428007,8.733720023850099,8.051534995732199,8.68132375476228,7.970511356243091,7.585011408363192,0.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
7.0967393604052385,12.6634523229252,15.428818927659357,17.83145706931992,19.323462989653265,11.51105354843768,14.752818945120273,16.911124386775686,17.44190420116162,8.316933051612232,10.281710499352723,11.518085448762726,11.97198315453625,5.7894227408697505,7.150952675343313,8.967706634641871,10.441598536263484,3.410517100089094,2.899378858048744,2.9969755625463446,3.4789813473199342,1.940564722117075,4.241013862273951,6.214562211853692,8.136388919692799,10.80781873934327,4.101347963170166,5.492379066488388,6.818644883882714,7.392753240336097,3.2507513216178348,4.341489924553548,5.030055608042521,5.453170922958515,2.383734140482066,4.1433458270460655,5.059448745416833,5.345631486082812,2.3150243891803637,2.6985519793029806,3.068128285290536,3.2444866720330463,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
5.281424269067942,6.189159473830029,6.319955415388629,7.332440986976979,6.917480412874292,8.964006957828614,11.976469378535558,14.121988262811994,14.888502721395453,7.823095246927518,10.604201415830406,11.435870510153554,13.13407448604583,5.900608474979503,8.198056179515941,7.378530021115313,6.915877905587959,3.5819754448488355,4.845287706111999,5.007145670938692,4.773444014021722,2.6067208370335244,3.6310003762736973,2.626313390001312,2.49941332816326,2.3353428618727574,2.20272519904317,2.700232673770882,2.7639593430439295,2.866600897840497,1.9310132489188014,2.612276971341261,2.4085218563467596,2.452547983220672,1.8233918846479198,2.449766834312989,2.284155689198957,2.5409968349055596,2.1507530140627322,2.3881625352977878,2.533944842533125,3.0291912047607625,0.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5.360201945181267,3.4660159499055747,2.7981718263895234,2.624657310012114,2.9253529846840935,5.102101849973196,6.598218461448503,6.1715525457537685,6.764039724343726,4.185463871842643,4.943586973291762,5.068937312198682,6.867569753559095,3.3964427968832207,4.001301170244513,4.230653588985971,5.467323234911216,3.0806974279373853,2.802085050011843,2.690239711438362,3.052925752863961,2.6804993809409883,3.520086707383816,3.692547917766232,3.9242958209084806,4.341091156898234,3.2117101585448107,2.992941283252983,2.693342895919521,2.3925047565261077,3.233475035468819,3.2280749991287374,2.957372214483671,2.4370976683342205,3.327407071579933,4.103055791419347,4.259127766339008,4.3738638253265245,3.6161617251582916,4.1754811998139605,4.67373614065876,5.258954033598293,0.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
3.918818101612417,7.26175097101247,8.168799332215283,8.497741289748742,10.526423447805085,7.2753474193677174,7.695053580385295,8.451052753503596,10.13819481330383,5.2324011629461475,4.232655987379578,4.7340293247402006,6.719215939006603,3.185106585736193,2.185958706151624,2.2494378442179888,4.626677728673149,2.2478910605276488,2.4471886793829745,2.445126844357988,3.939649942888349,5.276890143884536,6.466928654701535,6.949032830185827,7.313397102749234,9.241441961350018,6.696732985195123,6.9117064320253565,7.373963722788478,7.811535494062638,5.991061689300164,6.779079413533993,7.660135307225368,8.220744660004984,5.77603340926973,6.3808015603449375,6.371955002587541,6.004373956750219,5.79738257664617,6.358645117869093,6.377594905213135,6.2722920033270455,0.58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
7.129460827911523,5.2684985152318085,12.232310730806317,16.400981473832566,20.067111120313243,22.466857456270983,29.137063060001406,32.29682918840483,35.68852848430429,21.80378274074533,31.605430959449016,37.73865249767138,42.4556319748923,23.255895983438243,29.215816261958146,36.98180096682688,43.22530993581766,27.24949621213205,31.14371257272484,36.12530271018497,42.80207470327807,8.595836931999393,13.113777536907508,17.655937682264305,19.151736399736688,23.717455186265223,13.42308419281871,12.890906122631563,13.271766363694766,14.191888676370738,10.025764372231201,8.834998498019141,8.432163059529861,8.66258468558893,8.231586875262881,7.867885663569354,8.35745242223969,8.776234001694577,7.553021708892397,5.241899306549093,4.410222705544462,3.3613962299913327,0.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
8.509858237422335,21.391364927713237,24.591526542561844,22.12357399048579,23.74046272437627,11.836440584484201,11.070233351876544,13.738628598681162,12.847540797658496,6.4065176890901405,15.910849600508438,19.00014093756936,21.28977135885914,15.279130718237857,21.14965443653865,25.73860994080681,30.222808531513056,24.855469641157427,29.704010113324742,34.97271423788833,40.47765882783362,10.808795844514767,19.342672790819897,24.479111328479586,26.627253742453387,30.218284385906127,22.486988502689726,26.189272198211686,28.799868401695846,30.539107939902205,16.146404146202325,17.1516815889142,17.705395737881698,18.985936380976817,11.822206063273459,11.504704569544542,11.438079200416476,11.619440873918995,10.30327496102573,9.3588627018725,9.098666544334929,9.165154733418287,0.72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
112.80889811788654,158.4228441128064,159.7205839391654,158.79660739922141,158.5383033401233,94.6882038122811,99.36551657858013,105.37805508232051,114.8291803409507,79.76106573283555,95.08977168423641,122.61622754111097,146.82032794406524,77.8546762014594,106.67570069648059,137.6196134807161,154.97210495513858,86.13204761355097,108.67010780609856,120.30504648774716,127.47859144320273,11.65906183020419,18.043426775380688,25.341051917765768,30.71885200743347,37.97046953343508,22.267828215283995,25.599643639132918,29.768873890120506,31.295091506146743,16.337991610376246,18.993485935265397,20.928161368954484,22.13431741781298,12.253148791433148,12.152401905281923,13.221498032938605,13.119013190213613,12.642114872223692,12.986808939169741,14.424934195083864,15.403345735099247,0.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
10.49746815351682,6.266293600486662,5.180305425841232,5.806289667248777,9.77952070783635,9.017229119952823,12.912568169969129,22.03000975661153,35.826812884450064,8.277256311852367,18.17286079149068,33.73467034988305,51.5006108092633,8.597740381146664,18.29026919880819,36.99836125325144,52.45106262559506,8.687761038508405,11.50370860107838,20.92700009346835,30.25514315536656,24.860605841140003,30.822879150811666,37.372103539595585,47.213721539156616,53.47877833217714,23.546880178752485,17.827960349703527,20.567033681442723,21.610590190806892,24.680541785800038,20.100824022745897,28.638599974553987,32.93908557297884,27.13159499416682,29.05104057396909,40.77639208956449,46.26678419811801,35.58210369114643,43.430296022304475,51.52865605129338,55.97717609494957,0.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
13.364237025412242,7.453755139860707,9.116459493822143,8.977993597959394,9.23597454238045,10.68093664934049,5.123822498196529,5.499310876803099,11.581266169439326,11.863221363260683,8.391036876007917,16.91060009023794,26.179471001770843,11.805140576827965,9.109647840888236,17.636578793147475,24.388420348109857,11.363542146377604,8.569985031165459,15.72798710386121,23.000508690681148,15.385209002988038,33.92757769093248,39.53470652345548,39.21342684613139,35.97106292894253,28.648142143732873,34.19625835671058,40.98162802757502,45.09262068060606,17.502107829593683,23.1934885462903,26.027039216428825,27.17420739114618,11.453334440861504,16.221731029070995,16.70679681567055,19.290802118043835,15.252061010728962,17.682278275225098,17.148091932704915,16.82250190251141,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
34.70261019527203,41.27674501296097,45.372108429986994,48.96422223958527,52.68878618278272,43.53967728315774,36.64697486417566,36.419385331927245,38.00568151219002,40.36961909498152,35.95073598473886,35.43318743936428,35.33453016385845,38.72005668308386,38.33265471845411,39.89141091054844,41.05848447468758,39.036649910925014,43.56150682497109,46.65172333437562,49.62720718227271,23.224539561582155,27.90904571920903,25.281716064527725,22.681982727773683,22.84447237765678,12.962919872506529,20.103856659388132,22.55501696424154,24.69321846582781,8.026037535789357,14.123065549809809,15.22629283979276,14.983010780371359,6.686140486192354,9.13359638549481,11.917537299607016,12.4646720524739,10.33121758859524,9.508133686744207,12.71019757143845,16.335787086103345,0.96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.326455987605206,19.96893461792591,23.24534226017115,25.549777002402568,28.441091214077886,22.476985906875925,23.377187794953525,22.97832091473611,22.723470691197768,19.798033703242456,20.681309951420392,20.48753799312751,20.119217358659835,16.891284667624443,15.850629943972317,14.122881399590502,12.3702946469447,15.10034211970376,13.9567743762413,13.215002745890741,12.391129573106921,21.336370922092975,22.18938424057997,19.79401574535848,19.016654882891455,20.932223306304557,16.483111533127616,17.1155105448362,17.373286032414814,15.62577215052426,16.720931277061826,19.723061909862672,19.84845641199893,17.537695442363564,17.781620451424676,21.393870439794767,23.269125028007043,22.88243634597338,18.648908749214396,21.853845498909934,25.186339387454154,27.09117349315128,1.02
