2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-8.474833;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055;2,0,-9.218055; 0.004
-6.564039,-6.164174,-0.6720997;-7.269851,-6.02209,-1.227431;-7.647908,-5.57789,-1.441575;-7.927451,-5.161443,-1.478203;-8.070152,-4.802921,-1.563708;-7.288962,-4.308197,-1.546938;-7.776779,-4.596543,-1.716058;-7.713778,-5.079294,-1.796649;-7.570381,-5.229028,-1.813489;-7.188781,-4.099746,-1.235112;-7.762232,-4.470302,-1.412555;-7.646478,-5.035318,-1.398346;-7.453339,-5.070531,-1.389023;-7.134589,-4.036649,-0.9303588;-7.731885,-4.419591,-1.027815;-7.594044,-5.015687,-0.946865;-7.38345,-5.084329,-0.9082461;-7.121512,-4.050434,-0.6762027;-7.6542,-4.354868,-0.7729936;-7.603159,-4.876327,-0.7560701;-7.42003,-5.018438,-0.7298732;-9.91807,-8.080904,-0.1194289;-9.3589,-7.734914,0.06856999;-8.947987,-6.98977,0.2232529;-8.72676,-6.266983,0.4156713;-8.505825,-5.710472,0.6180477;-9.283824,-5.667649,-0.07734172;-9.130173,-4.704368,0.08768862;-9.036118,-4.13512,0.254958;-8.962705,-3.623085,0.3636117;-9.573968,-5.508083,0.02135976;-9.454065,-4.426944,0.1366646;-9.346971,-3.74246,0.3296431;-9.256784,-3.164003,0.4746793;-9.86356,-5.564991,0.1707382;-9.784862,-4.521783,0.2968617;-9.690868,-3.861618,0.4862429;-9.588247,-3.320302,0.6386439;-10.17364,-5.785402,0.3379648;-10.19146,-4.967376,0.516155;-10.16426,-4.427343,0.6779008;-10.10168,-3.925583,0.7895259; 0.074
-6.721378,-6.029659,-0.7427968;-7.411536,-5.90073,-1.245711;-7.788353,-5.486187,-1.381429;-8.091035,-5.071384,-1.355829;-8.215496,-4.693794,-1.387277;-7.415422,-4.155494,-1.491001;-7.945204,-4.480474,-1.681717;-7.846104,-4.971483,-1.798299;-7.68696,-5.05461,-1.841207;-7.314203,-3.950741,-1.197035;-7.939688,-4.3659,-1.355043;-7.789846,-4.937929,-1.376822;-7.581974,-4.910921,-1.383622;-7.270626,-3.895192,-0.9081772;-7.903686,-4.345639,-1.012962;-7.738042,-4.920551,-0.958748;-7.518679,-4.903501,-0.9261785;-7.272595,-3.908503,-0.6707698;-7.829168,-4.277641,-0.774493;-7.74056,-4.800382,-0.7670532;-7.532385,-4.881419,-0.7452379;-9.899845,-7.965333,-0.5280686;-9.343176,-7.627723,-0.3639686;-8.93921,-6.886621,-0.2095588;-8.728475,-6.15875,-0.01019126;-8.505825,-5.710472,0.2092783;-9.283824,-5.667649,-0.4861111;-9.130173,-4.704368,-0.3210807;-9.036118,-4.13512,-0.1538114;-8.962705,-3.623085,-0.04515767;-9.573968,-5.508083,-0.3874096;-9.454065,-4.426944,-0.2721048;-9.346971,-3.74246,-0.0791263;-9.256784,-3.164003,0.06590992;-9.86356,-5.564991,-0.2380312;-9.784862,-4.521783,-0.1119076;-9.690868,-3.861618,0.07747358;-9.588247,-3.320302,0.2298745;-10.17364,-5.785402,-0.07080454;-10.19146,-4.967376,0.1073856;-10.16426,-4.427343,0.2691314;-10.10168,-3.925583,0.3807566; 0.122
-7.039265,-5.816642,-0.5274704;-7.6856,-5.668443,-1.011711;-8.051315,-5.200523,-1.135448;-8.322233,-4.753706,-1.080326;-8.436206,-4.348884,-1.060693;-7.667944,-3.87919,-1.324324;-8.189981,-4.180635,-1.434396;-8.117391,-4.699791,-1.47034;-7.970846,-4.85791,-1.466607;-7.576434,-3.670826,-1.039634;-8.186707,-4.067226,-1.160468;-8.036873,-4.656062,-1.113407;-7.835656,-4.686255,-1.057668;-7.543531,-3.619438,-0.7500533;-8.182212,-4.082716,-0.8406804;-8.000506,-4.663916,-0.7441048;-7.777844,-4.676107,-0.6637419;-7.565184,-3.65595,-0.516;-8.126465,-4.097026,-0.6276245;-8.024016,-4.632852,-0.632269;-7.81454,-4.690205,-0.5906968;-9.940326,-7.836419,-0.4993036;-9.401784,-7.466157,-0.3893694;-9.01833,-6.714338,-0.2614486;-8.813015,-5.985958,-0.07143483;-8.576573,-5.478865,0.1158473;-9.325586,-5.519016,-0.5754511;-9.199368,-4.58298,-0.4452427;-9.107847,-4.019552,-0.2864377;-9.02879,-3.528286,-0.1758536;-9.603609,-5.368632,-0.4604419;-9.494944,-4.30598,-0.3883117;-9.393273,-3.632465,-0.2046222;-9.305392,-3.055335,-0.065714;-9.881277,-5.414897,-0.3028077;-9.808714,-4.389703,-0.2272527;-9.713563,-3.743513,-0.06014806;-9.603006,-3.203407,0.06814927;-10.17911,-5.615509,-0.1283653;-10.20269,-4.791608,0.0004220009;-10.17794,-4.247522,0.1333116;-10.11305,-3.735385,0.2269483; 0.256
-7.072803,-5.398345,-2.41623;-7.56904,-5.49242,-2.795547;-7.919313,-5.206132,-2.99964;-8.218966,-4.91317,-3.014937;-8.447954,-4.541169,-2.982352;-7.697342,-4.286209,-3.565873;-8.011487,-4.094414,-3.648244;-8.157235,-4.230102,-3.552449;-8.203022,-4.383032,-3.448017;-7.660698,-4.0363,-3.308017;-8.057437,-3.871231,-3.360568;-8.165718,-4.198588,-3.160621;-8.12947,-4.430912,-3.034807;-7.633183,-3.816989,-3.019353;-8.09984,-3.630714,-3.005367;-8.157496,-4.111879,-2.860997;-8.058563,-4.444513,-2.800962;-7.628128,-3.620092,-2.734897;-8.075147,-3.525539,-2.682351;-8.134097,-3.908676,-2.586645;-8.024818,-4.191668,-2.527924;-9.929326,-7.821255,-0.5600295;-9.364306,-7.497129,-0.4570529;-8.95362,-6.792552,-0.3638724;-8.741165,-6.091703,-0.2174203;-8.54168,-5.537864,-0.04886919;-9.317268,-5.529361,-0.6944903;-9.188069,-4.597824,-0.5654957;-9.094003,-4.031417,-0.4131139;-9.01774,-3.549162,-0.3251878;-9.5912,-5.370916,-0.570079;-9.482692,-4.308658,-0.4939213;-9.379562,-3.612841,-0.3039155;-9.288682,-3.058717,-0.1654029;-9.867845,-5.416116,-0.405713;-9.785642,-4.398736,-0.3289651;-9.694917,-3.743063,-0.1472636;-9.582939,-3.23563,0.004633069;-10.16659,-5.621946,-0.2176351;-10.18595,-4.800006,-0.08726883;-10.15143,-4.251359,0.06234825;-10.074,-3.767073,0.1685013; 0.391
-6.872901,-5.191545,-2.82408;-7.37301,-5.170745,-2.936441;-7.738123,-5.088661,-2.839034;-8.066732,-5.11733,-2.665418;-8.399035,-5.084507,-2.443176;-7.612606,-3.856046,-2.897018;-7.852999,-3.33073,-2.748206;-8.132653,-3.052981,-2.607879;-8.390526,-2.896149,-2.461852;-7.500985,-3.711219,-2.679216;-7.78066,-3.151376,-2.491174;-8.096043,-2.882792,-2.275972;-8.377696,-2.775538,-2.125426;-7.37331,-3.66194,-2.462326;-7.641996,-3.027496,-2.308173;-7.949959,-2.783444,-2.174453;-8.225844,-2.717313,-2.073096;-7.224229,-3.678356,-2.256829;-7.489605,-3.114683,-2.12003;-7.728799,-2.8739,-2.051558;-7.977612,-2.758963,-1.97855;-9.840606,-7.821664,-0.5866622;-9.282865,-7.528842,-0.460986;-8.870058,-6.829881,-0.345772;-8.651925,-6.136634,-0.1793931;-8.451623,-5.584068,-0.001444221;-9.22607,-5.536354,-0.6846941;-9.103811,-4.593786,-0.5684296;-9.00526,-4.036319,-0.4194532;-8.920928,-3.564133,-0.3237545;-9.500175,-5.379377,-0.5791837;-9.387841,-4.31499,-0.5119869;-9.275866,-3.637574,-0.3367699;-9.178453,-3.089426,-0.2089594;-9.776363,-5.422524,-0.431419;-9.693632,-4.39284,-0.3560276;-9.591254,-3.742353,-0.189987;-9.477472,-3.233534,-0.05866694;-10.07186,-5.621492,-0.2645344;-10.08327,-4.792129,-0.1397144;-10.0458,-4.247641,-0.005517423;-9.976233,-3.763317,0.08726025; 0.523
-3.886974,-5.653026,-0.6334571;-4.529531,-5.802101,0.05332893;-5.003358,-5.621027,0.5440075;-5.371382,-5.300857,0.8499935;-5.690701,-4.925735,1.088423;-4.667995,-4.244306,0.9979513;-4.912751,-3.252463,1.437587;-5.103499,-2.653203,1.671693;-5.285273,-2.159247,1.853797;-4.339132,-3.947442,0.7468597;-4.472883,-2.882345,1.275344;-4.598493,-2.227794,1.589425;-4.716188,-1.70644,1.846896;-4.065365,-3.829748,0.4473474;-4.144726,-2.860609,0.8560094;-4.222366,-2.182849,1.181933;-4.323307,-1.602522,1.454769;-3.881355,-3.872834,0.1598352;-3.854696,-3.086434,0.4389703;-3.850437,-2.536003,0.6409438;-3.931252,-2.075351,0.8720982;-9.596745,-7.752781,-0.6013835;-9.027519,-7.539886,-0.4741851;-8.594618,-6.902714,-0.3488805;-8.34956,-6.246347,-0.1586871;-8.128311,-5.723276,0.03992778;-8.908463,-5.513492,-0.6891252;-8.739567,-4.594984,-0.5536528;-8.616371,-4.028446,-0.3914284;-8.516029,-3.545919,-0.2866237;-9.181474,-5.326674,-0.5611885;-9.024441,-4.280883,-0.4765115;-8.88993,-3.599495,-0.277344;-8.777405,-3.055313,-0.1374078;-9.472876,-5.351027,-0.3899683;-9.349037,-4.32426,-0.3027626;-9.229794,-3.681638,-0.1273662;-9.100837,-3.171688,0.01065117;-9.796206,-5.534226,-0.1937578;-9.781126,-4.690351,-0.05597591;-9.728441,-4.153608,0.09097242;-9.644565,-3.670734,0.1902106; 0.986
-2.388749,-7.606515,2.05399;-2.978556,-7.458059,2.654284;-3.443688,-6.932889,3.062353;-3.792594,-6.42821,3.403505;-4.157631,-6.110905,3.754001;-3.078387,-4.957047,2.993001;-3.320807,-3.783522,3.414589;-3.36646,-3.275589,3.666505;-3.363112,-3.088443,3.833651;-2.624072,-4.729352,2.899877;-2.679108,-3.312933,3.346995;-2.667647,-2.771099,3.551347;-2.617357,-2.748706,3.650264;-2.203887,-4.842935,2.86641;-2.145732,-3.505073,3.278097;-2.111392,-3.005443,3.533661;-2.087124,-2.927221,3.647444;-1.791702,-5.22884,2.852622;-1.542584,-4.17234,3.253139;-1.430694,-3.739227,3.521897;-1.386435,-3.64585,3.643875;-9.680852,-7.877843,-0.4418465;-9.124046,-7.679328,-0.2328313;-8.675543,-7.038136,-0.05965093;-8.419577,-6.378232,0.1608953;-8.192891,-5.858179,0.3794555;-8.97305,-5.602298,-0.3464141;-8.805169,-4.625581,-0.1700952;-8.689876,-4.034957,0.01131114;-8.587805,-3.502563,0.1470306;-9.267378,-5.412092,-0.2536868;-9.104738,-4.307539,-0.1286802;-8.978716,-3.611128,0.08339792;-8.872025,-3.026273,0.2401724;-9.577856,-5.440778,-0.1130418;-9.447391,-4.383459,0.0172452;-9.328084,-3.729303,0.2200397;-9.206203,-3.186888,0.3739738;-9.916739,-5.641136,0.04204369;-9.889624,-4.749906,0.2254514;-9.839547,-4.185728,0.4073433;-9.769217,-3.663358,0.5307402; 1.124
-2.065075,-7.752029,1.649189;-2.643952,-7.651021,2.187322;-3.12558,-7.109806,2.576378;-3.48141,-6.62774,2.895365;-3.81411,-6.329681,3.257508;-2.745449,-5.181079,2.554881;-2.92415,-4.016772,2.947327;-2.916075,-3.55386,3.286175;-2.878613,-3.337112,3.55334;-2.281348,-4.99102,2.484151;-2.331914,-3.706159,2.860308;-2.26476,-3.134113,3.101228;-2.184762,-2.81772,3.281767;-1.869459,-5.135185,2.442948;-1.816378,-3.924334,2.822225;-1.742263,-3.373226,3.097377;-1.664249,-3.032844,3.272382;-1.488562,-5.526715,2.429706;-1.305983,-4.648981,2.774358;-1.156804,-4.229743,3.008857;-1.024434,-3.904564,3.173702;-9.735626,-7.94779,-0.327274;-9.164361,-7.73516,-0.1235106;-8.71455,-7.083755,0.04711547;-8.457827,-6.414241,0.2693283;-8.226492,-5.897251,0.488629;-9.016559,-5.637271,-0.2751692;-8.842165,-4.657875,-0.1008981;-8.719704,-4.062309,0.08807036;-8.616643,-3.537573,0.2224166;-9.310105,-5.448177,-0.1766838;-9.150227,-4.327472,-0.06111118;-9.018813,-3.618653,0.1524304;-8.910205,-3.041467,0.3024778;-9.621048,-5.478008,-0.03238973;-9.492919,-4.394722,0.09426299;-9.365439,-3.729328,0.2909102;-9.234957,-3.195549,0.4396013;-9.964279,-5.67866,0.1316869;-9.947534,-4.787513,0.3115371;-9.895158,-4.21771,0.4854779;-9.769217,-3.663358,0.6455125; 1.196
-1.880884,-7.903824,1.394292;-2.427667,-7.796491,1.994133;-2.876272,-7.251619,2.349432;-3.182853,-6.775156,2.638493;-3.481309,-6.470018,2.963688;-2.450123,-5.372603,2.216054;-2.611517,-4.333597,2.543108;-2.611246,-3.819031,2.849871;-2.565812,-3.37675,3.109107;-2.017751,-5.180589,2.112492;-2.041741,-4.037536,2.409875;-1.978059,-3.43992,2.690305;-1.870362,-2.949904,2.894271;-1.632151,-5.32117,2.043417;-1.550594,-4.221654,2.327192;-1.471962,-3.649323,2.611004;-1.361843,-3.196294,2.835724;-1.273335,-5.711204,2.021742;-1.078485,-4.937025,2.317762;-0.910728,-4.472614,2.570886;-0.7357564,-4.050223,2.781953;-9.783347,-8.039137,0.0161286;-9.205523,-7.812386,0.209868;-8.749901,-7.148733,0.3690361;-8.493558,-6.469759,0.5809867;-8.262795,-5.960212,0.7886737;-9.065414,-5.682851,0.06329995;-8.885492,-4.696718,0.2246139;-8.759718,-4.102592,0.407576;-8.616643,-3.537573,0.5656855;-9.310105,-5.448177,0.1665851;-9.150227,-4.327472,0.2821577;-9.018813,-3.618653,0.4956993;-8.910205,-3.041467,0.6457467;-9.621048,-5.478008,0.3108791;-9.492919,-4.394722,0.4375319;-9.365439,-3.729328,0.6341791;-9.234957,-3.195549,0.7828702;-9.964279,-5.67866,0.4749557;-9.947534,-4.787513,0.654806;-9.895158,-4.21771,0.8287467;-9.818149,-3.69874,0.9486973; 1.262
