2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.2578;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129;2,0,-10.67129; 0.003
-0.6406608,-9.124168,1.217667;-1.267632,-8.61108,1.750096;-1.780713,-7.605779,2.101667;-2.135279,-6.738252,2.413932;-2.487095,-6.054024,2.764894;-1.113782,-5.985546,2.076265;-1.250036,-4.742914,2.519367;-1.320344,-3.988907,2.845915;-1.37671,-3.265152,3.125233;-0.6713791,-5.977874,2.139619;-0.6751194,-4.5666,2.720795;-0.702282,-3.719478,3.122621;-0.7201309,-2.943292,3.433481;-0.2944236,-6.329458,2.262373;-0.2100072,-5.083197,2.802675;-0.2216568,-4.345273,3.225611;-0.2468042,-3.657489,3.554144;0.05013609,-6.951259,2.412737;0.2803316,-6.084103,2.930455;0.3682241,-5.514203,3.301876;0.4116735,-4.972011,3.634486;-10.60222,-9.100092,1.138254;-9.8753,-8.772488,1.426595;-9.275178,-7.901273,1.690947;-8.866856,-7.160923,2.0127;-8.485829,-6.623668,2.369206;-9.700072,-5.99335,1.446887;-9.433054,-4.785591,1.739868;-9.245577,-4.062765,2.01485;-9.102848,-3.414403,2.204898;-10.08214,-5.799629,1.607138;-9.883705,-4.403248,1.857824;-9.704648,-3.503572,2.18656;-9.570027,-2.728616,2.424716;-10.47955,-5.908111,1.814597;-10.34988,-4.577399,2.076777;-10.19055,-3.704175,2.397404;-10.03467,-2.951384,2.646859;-10.90319,-6.247049,2.048578;-10.96023,-5.170595,2.356351;-10.93089,-4.436538,2.613951;-10.86889,-3.726771,2.803893; 0.102
-0.6543036,-9.51675,1.083336;-1.270247,-8.931967,1.47806;-1.768589,-7.894336,1.79438;-2.129837,-7.089086,2.091084;-2.474475,-6.451007,2.438857;-1.12727,-6.430282,1.991347;-1.219589,-5.205719,2.496543;-1.304733,-4.458091,2.820171;-1.416908,-3.770217,3.092662;-0.7026005,-6.459,2.154493;-0.6976166,-5.154377,2.809154;-0.759706,-4.367889,3.217641;-0.8511572,-3.643849,3.526317;-0.3344536,-6.828579,2.359123;-0.2579298,-5.671667,2.970772;-0.310523,-4.939547,3.403136;-0.3929567,-4.250446,3.737019;-0.01095581,-7.465961,2.57935;0.2091489,-6.672801,3.159513;0.2835841,-6.103319,3.585098;0.3086782,-5.536348,3.975187;-10.57188,-9.122499,1.106154;-9.863399,-8.743734,1.296991;-9.277375,-7.860731,1.51707;-8.867637,-7.134618,1.82427;-8.47172,-6.607156,2.170733;-9.687705,-5.993028,1.301659;-9.435397,-4.786649,1.585013;-9.240974,-4.078878,1.862015;-9.073336,-3.449279,2.065856;-10.05334,-5.825134,1.530841;-9.862145,-4.451578,1.809707;-9.660353,-3.573193,2.163867;-9.494108,-2.850881,2.417853;-10.43234,-5.956972,1.810998;-10.30586,-4.641355,2.115398;-10.13422,-3.780352,2.475793;-10.03467,-2.951384,2.614894;-10.90319,-6.247049,2.016613;-10.96023,-5.170595,2.324386;-10.93089,-4.436538,2.581986;-10.86889,-3.726771,2.771928; 0.163
-0.6648979,-9.689823,0.8320394;-1.292367,-9.070343,1.090637;-1.748206,-8.021553,1.32975;-2.086799,-7.200609,1.594639;-2.465557,-6.615769,1.936118;-1.162048,-6.578897,1.409167;-1.223882,-5.445213,1.86626;-1.325038,-4.763406,2.197532;-1.472636,-4.142965,2.480635;-0.7559252,-6.625787,1.633761;-0.7434654,-5.435063,2.210808;-0.8293657,-4.686178,2.636235;-0.9686184,-4.015697,2.967652;-0.3980656,-7.015273,1.90467;-0.3100357,-5.935099,2.477931;-0.4063826,-5.268251,2.923371;-0.5510798,-4.697479,3.240738;-0.08244038,-7.642486,2.194535;0.1217594,-6.934685,2.722786;0.1605558,-6.402352,3.108114;0.1462684,-5.875425,3.441718;-10.52437,-9.074984,1.00789;-9.816292,-8.62923,0.9821932;-9.251284,-7.726148,1.089605;-8.841281,-7.022645,1.306766;-8.449159,-6.486542,1.562405;-9.677567,-5.927377,0.9843825;-9.453743,-4.751487,1.248784;-9.242031,-4.091032,1.522123;-9.035274,-3.521248,1.719218;-9.984344,-5.796335,1.312503;-9.804553,-4.465633,1.604273;-9.585749,-3.633471,1.975406;-9.371957,-2.932055,2.239854;-10.3063,-5.959894,1.675599;-10.21149,-4.667045,1.973912;-10.03559,-3.856156,2.324932;-9.826163,-3.17498,2.590991;-10.65682,-6.355642,2.037947;-10.71099,-5.355724,2.438521;-10.82357,-4.572956,2.690035;-10.71752,-3.908181,2.908319; 0.229
-0.5954399,-8.478519,-1.99394;-0.6532931,-7.201009,-2.539317;-0.7497263,-6.321104,-2.467606;-0.9387598,-5.745475,-2.270795;-1.125713,-5.296992,-2.031288;-0.3031597,-6.059093,-1.261954;-0.4098415,-4.739767,-0.7583019;-0.6754131,-4.0311,-0.5236801;-0.9309759,-3.59897,-0.4042432;-0.3148355,-6.472101,-0.7818542;-0.4356413,-5.046797,-0.002581835;-0.7864885,-4.306803,0.2464522;-1.085301,-3.718889,0.3695627;-0.4828081,-6.964656,-0.3816662;-0.6409931,-5.774532,0.3131019;-0.9233408,-5.068568,0.6234692;-1.138066,-4.498474,0.8178223;-0.7652841,-7.501812,-0.09605885;-1.032201,-6.742958,0.4425966;-1.287949,-6.327257,0.7256404;-1.482954,-5.967462,0.9145721;-10.47198,-8.546925,-0.1345932;-9.893066,-7.396965,-1.055161;-9.693058,-6.359243,-1.29627;-9.502295,-5.71939,-1.318273;-9.303547,-5.118599,-1.263469;-10.33526,-5.30324,-0.2671845;-10.07071,-3.943346,-0.1305897;-9.706511,-3.22156,-0.1081325;-9.368656,-2.75185,-0.07281923;-10.37488,-5.577661,0.351347;-10.04794,-3.94201,0.6576679;-9.615374,-3.047757,0.6934516;-9.229778,-2.428342,0.7048935;-10.23932,-6.017169,0.8726656;-9.875495,-4.495245,1.169412;-9.477567,-3.555149,1.294524;-9.132528,-2.924839,1.333465;-9.969155,-6.564631,1.288889;-9.643285,-5.445125,1.590851;-9.371301,-4.720476,1.746166;-9.108768,-4.159146,1.841428; 0.485
-0.6043749,-8.655258,-1.651321;-1.234091,-8.405151,-0.9233435;-1.657276,-7.799615,-0.4129117;-1.950842,-7.128593,-0.02777159;-2.304665,-6.55442,0.3986964;-1.124148,-6.559839,-0.2207778;-1.194417,-5.404624,0.3282768;-1.22183,-4.708189,0.6954145;-1.256688,-3.999144,0.9838557;-0.6757956,-6.650338,-0.2292322;-0.6158695,-5.403837,0.3785911;-0.5959296,-4.663621,0.8379929;-0.609273,-3.955341,1.201852;-0.2824869,-7.012371,-0.2167438;-0.172617,-5.906452,0.3515458;-0.1716599,-5.201932,0.8477604;-0.2019086,-4.491352,1.239366;0.04990625,-7.568866,-0.1734382;0.2674336,-6.797546,0.374078;0.3865662,-6.285779,0.7840586;0.4429326,-5.74962,1.11251;-10.05108,-8.920374,1.211203;-9.402401,-8.0702,0.6894808;-9.149642,-6.987535,0.6332184;-8.916792,-6.372608,0.8078114;-8.553144,-5.815359,1.067191;-9.734156,-5.422651,0.8054978;-9.591119,-4.152092,0.9373137;-9.35241,-3.360165,1.068528;-9.068145,-2.756054,1.194661;-9.905143,-5.532838,1.379064;-9.781342,-4.075511,1.546468;-9.440452,-3.233291,1.761469;-9.108629,-2.587668,1.925846;-10.02525,-5.889971,1.933602;-9.916853,-4.446654,2.141822;-9.574118,-3.625381,2.313144;-9.260219,-3.052129,2.45435;-10.04835,-6.419695,2.469215;-9.964658,-5.260271,2.701962;-9.750561,-4.512162,2.856755;-9.527486,-3.932783,3.01137; 0.991
-0.7731762,-9.385006,-0.07147906;-1.458494,-9.218216,0.8170956;-1.886751,-8.487745,1.282557;-2.157491,-7.686878,1.637434;-2.562635,-7.007333,2.066246;-1.277174,-6.721085,1.136686;-1.356523,-5.601357,1.631989;-1.394865,-4.824483,1.988467;-1.409103,-4.04347,2.281303;-0.7749968,-6.678005,0.9973961;-0.7319126,-5.461236,1.494195;-0.7155418,-4.665582,1.914801;-0.6917629,-3.882451,2.200096;-0.3413835,-6.991792,0.9243925;-0.2211695,-5.825934,1.421744;-0.1870213,-5.109219,1.894794;-0.1695929,-4.385465,2.20406;0.0294714,-7.583262,0.897104;0.2771311,-6.748705,1.392874;0.4610858,-6.237291,1.769295;0.6154299,-5.712272,2.04087;-9.992122,-9.033239,0.642033;-9.350917,-8.703136,0.6329066;-8.812238,-7.800664,0.7210832;-8.404141,-7.13738,0.9163653;-7.989367,-6.704181,1.144193;-9.250448,-5.958213,0.5796644;-9.024044,-4.762825,0.8046761;-8.79157,-4.046428,1.071473;-8.561031,-3.434917,1.29603;-9.545471,-5.844739,0.926178;-9.333773,-4.49902,1.220108;-9.06984,-3.604016,1.619732;-9.004212,-2.782571,1.740142;-9.87753,-5.987442,1.290648;-9.757531,-4.694982,1.579308;-9.559941,-3.887425,1.880473;-9.340462,-3.187701,2.098689;-10.13286,-6.461315,1.716733;-10.13444,-5.39219,2.081995;-10.01405,-4.70615,2.341705;-9.858477,-4.046378,2.523461; 1.053
-0.7918229,-9.462482,1.802748;-1.414995,-9.053976,2.391521;-1.896278,-8.250446,2.696151;-2.158352,-7.505321,2.965934;-2.46733,-7.016776,3.245216;-1.278332,-6.170412,2.389262;-1.389389,-5.009117,2.730264;-1.321613,-4.335037,2.988313;-1.175543,-3.745283,3.20375;-0.8075924,-6.057833,2.33329;-0.7602835,-4.726365,2.660909;-0.6363554,-3.96313,2.92585;-0.4589872,-3.321824,3.095472;-0.397131,-6.297523,2.349886;-0.2271605,-5.086709,2.661516;-0.1110463,-4.383782,2.933177;0.0354228,-3.78757,3.108035;0.008491993,-6.853837,2.422601;0.3140726,-5.991332,2.709209;0.5363283,-5.457414,2.953857;0.7585464,-4.938093,3.147053;-10.2575,-9.084225,1.008796;-9.517199,-8.891602,1.325063;-8.86511,-8.126757,1.600592;-8.402864,-7.436775,1.92472;-7.989532,-6.927063,2.287199;-9.243476,-6.097591,1.324803;-8.941708,-4.834589,1.653566;-8.710104,-4.105848,1.967921;-8.50724,-3.459177,2.19167;-9.637428,-5.842232,1.498749;-9.384778,-4.403631,1.802016;-9.148613,-3.476376,2.1536;-8.943171,-2.703313,2.390997;-10.05633,-5.90406,1.731924;-9.872181,-4.538711,2.032399;-9.667487,-3.652179,2.359437;-9.454388,-2.898208,2.600713;-10.51156,-6.211684,1.990415;-10.52391,-5.062689,2.34177;-10.45405,-4.293661,2.615534;-10.34856,-3.574059,2.803655; 1.250
-0.7622967,-9.35355,2.002512;-1.349458,-8.991997,2.71134;-1.782047,-8.262766,3.102077;-1.95762,-7.516902,3.467907;-2.178436,-6.941459,3.85789;-1.268981,-5.998189,2.556288;-1.337884,-4.903675,2.901229;-1.240132,-4.308233,3.259327;-1.065948,-3.862577,3.547189;-0.7965074,-5.876571,2.426517;-0.7363939,-4.630479,2.669599;-0.592886,-3.926328,2.988199;-0.3936424,-3.418697,3.257877;-0.3883924,-6.104445,2.385428;-0.2282295,-4.922435,2.620344;-0.1000156,-4.271307,2.958602;0.06592941,-3.77003,3.200155;0.01530647,-6.652933,2.413601;0.3028336,-5.775156,2.674661;0.5273151,-5.244853,2.966295;0.7535439,-4.76482,3.218171;-10.36234,-9.103201,1.193566;-9.606063,-8.909567,1.557202;-8.951934,-8.137781,1.871697;-8.492873,-7.42053,2.227748;-8.068747,-6.893882,2.628298;-9.317398,-6.090581,1.577614;-8.998073,-4.814973,1.905326;-8.77823,-4.062176,2.196879;-8.592009,-3.379587,2.392677;-9.72387,-5.815657,1.717341;-9.46312,-4.36272,2.010347;-9.254575,-3.430974,2.335303;-9.075744,-2.63941,2.559686;-10.14979,-5.863414,1.917441;-9.962785,-4.477766,2.210344;-9.778018,-3.57922,2.544148;-9.581718,-2.811101,2.792728;-10.60997,-6.15196,2.145334;-10.62167,-5.009557,2.48669;-10.56998,-4.246389,2.773452;-10.47977,-3.536548,2.978734; 1.311
-0.4725003,-8.856314,0.08239431;-1.009827,-8.194599,0.6046858;-1.29414,-7.230134,1.025811;-1.049932,-6.280817,1.428185;-0.5952654,-5.912807,1.725954;-1.115406,-5.964361,0.3839889;-1.072268,-5.189506,1.159454;-1.097078,-5.403834,1.529882;-1.12796,-5.717516,1.549282;-0.6820512,-5.922123,0.3535278;-0.4819107,-5.076829,1.129152;-0.5950885,-5.899271,1.372203;-0.742569,-6.294634,1.294816;-0.2878218,-6.102546,0.4283534;-0.03610134,-5.450502,1.163449;-0.2480059,-6.385261,1.22344;-0.4279461,-6.768171,1.019751;0.09739065,-6.476108,0.5492055;0.3362551,-5.849775,0.9498686;0.1588049,-6.454633,1.020148;-0.01246262,-6.831928,0.8974606;-10.54526,-9.010391,1.725511;-9.816282,-8.660343,1.960089;-9.228688,-7.771862,2.188171;-8.84187,-6.971391,2.490319;-8.444065,-6.335272,2.825295;-9.600497,-5.767612,1.757943;-9.358665,-4.670053,1.968427;-9.168483,-4.035615,2.288232;-8.960714,-3.511011,2.533666;-10.00759,-5.51655,1.945577;-9.820721,-4.273609,2.098516;-9.607696,-3.545354,2.488266;-9.392271,-3.051448,2.777184;-10.42791,-5.595058,2.205192;-10.31128,-4.313335,2.359663;-10.1194,-3.576419,2.710563;-9.889743,-3.030193,2.996979;-10.88333,-5.917344,2.496459;-10.90494,-4.865396,2.710466;-10.80314,-4.196388,2.951223;-10.6343,-3.590662,3.138243; 1.691
