2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-9.750627;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907;2,0,-10.7907; 0.018
-4.30715,-4.598382,-1.155666;-5.152401,-4.275413,-1.110491;-5.709091,-3.732614,-0.6963131;-6.077999,-3.296283,-0.2663862;-6.430194,-3.035035,0.2147824;-5.712893,-3.385092,0.3624413;-6.166045,-2.753456,1.373636;-6.622257,-2.565855,2.091352;-7.07211,-2.536104,2.576295;-5.350072,-3.398973,0.7160318;-5.666431,-2.765657,1.860839;-6.060367,-2.704226,2.590984;-6.431867,-2.809499,3.068239;-4.911839,-3.565032,1.020843;-5.114511,-2.909221,2.022249;-5.390676,-2.943111,2.611303;-5.606288,-3.148911,2.990747;-4.449524,-3.822367,1.252613;-4.510232,-3.44198,2.028727;-4.696829,-3.430901,2.459326;-4.862447,-3.52358,2.790627;-11.40724,-10.51984,0.3270236;-10.7725,-10.27138,0.9559846;-10.2809,-9.5686,1.434773;-9.958765,-8.90307,1.865952;-9.669158,-8.394764,2.262693;-10.89587,-7.643911,1.209754;-10.811,-6.454971,1.719053;-10.80485,-5.730634,2.087626;-10.81796,-5.050732,2.3119;-11.33842,-7.474117,1.225973;-11.34663,-6.048442,1.665816;-11.36125,-5.074315,2.106215;-11.38526,-4.175807,2.435415;-11.74722,-7.645273,1.27545;-11.81571,-6.271108,1.703243;-11.84134,-5.352145,2.107257;-11.85818,-4.525249,2.412129;-12.16118,-8.079456,1.372458;-12.36765,-7.00406,1.77235;-12.47656,-6.271165,2.081853;-12.5456,-5.525917,2.306064; 0.070
-4.315149,-4.384407,-1.221113;-5.003983,-4.703863,-1.03511;-5.573547,-4.730354,-0.4622546;-5.975866,-4.763784,0.1308799;-6.204382,-4.684276,0.7394159;-5.640682,-3.614188,0.4034634;-6.15056,-2.842161,1.24165;-6.520285,-2.388234,1.779079;-6.909143,-2.034224,2.144189;-5.266348,-3.300078,0.7430228;-5.719308,-2.406874,1.740426;-6.109347,-1.940647,2.375375;-6.49282,-1.583118,2.823236;-4.796482,-3.268993,1.009748;-5.078093,-2.467876,1.938138;-5.378102,-1.949621,2.602503;-5.70296,-1.573385,3.069538;-4.280881,-3.470111,1.2234;-4.320035,-2.853417,2.027668;-4.433632,-2.499672,2.620725;-4.565434,-2.294591,3.024928;-11.40872,-10.53895,0.2085476;-10.78416,-10.30452,0.7726741;-10.30076,-9.605978,1.215709;-9.976105,-8.937422,1.624699;-9.679258,-8.436338,2.01209;-10.91327,-7.65035,0.9425457;-10.82569,-6.437396,1.410611;-10.81504,-5.704597,1.764918;-10.82837,-5.033809,1.974547;-11.34224,-7.494863,0.9860892;-11.34676,-6.062875,1.38015;-11.35306,-5.092746,1.798639;-11.37151,-4.203077,2.106539;-11.74299,-7.681856,1.064364;-11.80899,-6.304021,1.460957;-11.82692,-5.383644,1.848001;-11.84104,-4.554741,2.130232;-12.14906,-8.127956,1.189101;-12.35687,-7.059844,1.566679;-12.46147,-6.331703,1.86062;-12.52672,-5.592554,2.073221; 0.138
-3.458736,-5.518536,2.249046;-4.298496,-5.492298,2.439197;-4.996025,-4.775849,2.85656;-5.451338,-4.111507,3.285646;-6.013493,-3.759468,3.731101;-4.81454,-2.977478,3.660275;-5.331772,-1.90187,4.512636;-5.74559,-1.420544,4.980273;-6.168726,-1.06269,5.306574;-4.374809,-2.739154,4.034652;-4.775974,-1.357618,5.118323;-5.166748,-0.7930112,5.635173;-5.583224,-0.296752,5.967;-3.89843,-2.924716,4.421659;-4.145388,-1.69188,5.469198;-4.545071,-1.131968,6.066476;-4.959282,-0.6824203,6.455345;-3.436678,-3.417063,4.765747;-3.463348,-2.642164,5.684442;-3.625479,-2.190479,6.286528;-3.848726,-1.807429,6.767442;-11.39771,-10.54218,0.2501419;-10.76896,-10.32514,0.8467135;-10.2738,-9.616196,1.296186;-9.947994,-8.953625,1.700507;-9.647781,-8.476789,2.076494;-10.88905,-7.682827,1.070465;-10.79294,-6.503017,1.570036;-10.77947,-5.797744,1.934448;-10.78926,-5.132429,2.156844;-11.3245,-7.503852,1.094851;-11.31971,-6.091984,1.512762;-11.33071,-5.133672,1.939586;-11.35347,-4.238737,2.262578;-11.72831,-7.67243,1.154856;-11.79039,-6.323673,1.565876;-11.82302,-5.426313,1.955955;-11.85154,-4.607987,2.256539;-12.13541,-8.114004,1.264909;-12.33756,-7.075695,1.65011;-12.44864,-6.366855,1.947639;-12.52121,-5.637182,2.17339; 0.207
-2.721415,-5.932928,0.7936603;-3.50549,-5.956546,1.352885;-4.192101,-5.36626,1.811839;-4.698994,-4.755289,2.211287;-5.176342,-4.244949,2.65969;-3.857071,-3.606958,2.15052;-4.293546,-2.291117,2.769643;-4.555323,-1.5517,3.120982;-4.805591,-0.8865438,3.360558;-3.37352,-3.368828,2.234247;-3.66173,-1.869095,2.960702;-3.854515,-1.021479,3.43742;-4.0667,-0.3099198,3.771715;-2.879028,-3.45905,2.31637;-2.992239,-2.130012,2.965772;-3.089377,-1.253617,3.467259;-3.250573,-0.4555745,3.863806;-2.410504,-3.832835,2.40835;-2.403063,-2.766639,3.014146;-2.414014,-2.103743,3.449098;-2.516927,-1.511148,3.811105;-11.30602,-10.26865,0.3578448;-10.64734,-10.04978,1.016958;-10.16581,-9.406487,1.532732;-9.847075,-8.759642,1.988233;-9.545616,-8.200779,2.426792;-10.77631,-7.427598,1.339915;-10.68431,-6.197345,1.878366;-10.66131,-5.458982,2.265932;-10.6516,-4.756866,2.495034;-11.21357,-7.245763,1.357479;-11.21074,-5.825731,1.833976;-11.21207,-4.85703,2.25633;-11.20951,-3.957176,2.564159;-11.6226,-7.427541,1.399397;-11.6798,-6.053544,1.839788;-11.71419,-5.112909,2.227434;-11.72602,-4.258412,2.527368;-12.04028,-7.880405,1.500001;-12.21944,-6.800729,1.889688;-12.30967,-6.045307,2.192747;-12.35189,-5.29879,2.414028; 0.409
-2.5474,-6.245375,0.481617;-3.267935,-6.189111,1.002473;-3.940122,-5.673037,1.360079;-4.466424,-5.122891,1.679152;-4.93527,-4.679898,2.044394;-3.530261,-3.797284,1.539674;-3.875828,-2.463331,1.97205;-4.117143,-1.698298,2.225145;-4.329841,-1.056406,2.418842;-3.082336,-3.59206,1.586398;-3.364729,-2.030692,2.168724;-3.537998,-1.125872,2.570914;-3.715891,-0.3079123,2.876881;-2.625079,-3.664257,1.642425;-2.790348,-2.271826,2.184829;-2.91692,-1.375267,2.61347;-3.083877,-0.5770507,2.957039;-2.184028,-3.969625,1.70383;-2.163366,-2.887769,2.22318;-2.146959,-2.174312,2.594001;-2.200915,-1.52351,2.897885;-11.25355,-10.12245,0.4649929;-10.57844,-9.909525,1.150185;-10.08849,-9.232988,1.693067;-9.758196,-8.555799,2.160291;-9.426081,-7.989714,2.633224;-10.6501,-7.285517,1.530257;-10.56306,-6.049149,2.078232;-10.53304,-5.276552,2.48191;-10.50259,-4.538484,2.719995;-11.10102,-7.094149,1.536118;-11.10009,-5.662779,2.025959;-11.08979,-4.643419,2.462715;-11.06113,-3.703748,2.790174;-11.52821,-7.266903,1.560359;-11.57843,-5.89118,2.019807;-11.59549,-4.944913,2.410638;-11.57784,-4.084465,2.720559;-11.96542,-7.705317,1.646551;-12.13656,-6.614898,2.048953;-12.21703,-5.844703,2.358848;-12.24385,-5.070685,2.594014; 0.476
-1.767557,-7.687788,0.1032223;-2.33558,-7.860469,0.8545026;-2.748467,-7.546583,1.360535;-3.092715,-7.232204,1.740779;-3.368371,-6.956969,2.125419;-2.395715,-5.309907,1.493747;-2.385637,-4.209699,2.022173;-2.370814,-3.468673,2.446342;-2.397498,-2.744903,2.748634;-2.047132,-5.20366,1.397866;-1.899022,-4.154762,2.021193;-1.729094,-3.472793,2.459053;-1.598217,-2.768131,2.794419;-1.796628,-5.524109,1.327301;-1.635011,-5.014451,2.138265;-1.438972,-4.818287,2.466866;-1.311786,-4.591955,2.64769;-1.646458,-6.060623,1.297631;-1.479347,-5.761233,1.934509;-1.341094,-5.71066,2.213339;-1.231672,-5.60852,2.413678;-10.00992,-9.134161,0.6729352;-9.31242,-8.929667,1.038311;-8.699297,-8.207611,1.373355;-8.226348,-7.638814,1.733144;-7.775094,-7.274575,2.122777;-9.161827,-6.158786,1.199863;-8.933442,-4.824571,1.603689;-8.791896,-4.021141,1.929006;-8.674542,-3.281386,2.144207;-9.584636,-5.963413,1.37496;-9.40362,-4.455396,1.795725;-9.255984,-3.420808,2.207403;-9.133839,-2.500221,2.521963;-10.02957,-6.120685,1.572339;-9.903208,-4.66587,1.988616;-9.784658,-3.658076,2.366522;-9.670481,-2.761705,2.646852;-10.5061,-6.544031,1.799774;-10.5736,-5.366992,2.199299;-10.5716,-4.576054,2.498719;-10.54333,-3.786148,2.725533; 1.048
-0.8100281,-7.267699,-1.688525;-1.281258,-7.484252,-0.6501892;-1.677021,-7.438781,0.08277214;-1.953612,-7.460735,0.6555464;-2.21032,-7.568446,1.240368;-1.402308,-5.796497,0.1543463;-1.499057,-4.798282,0.820735;-1.421464,-4.46146,1.359502;-1.276147,-4.371622,1.743637;-0.9232626,-5.677961,-0.02546787;-0.919713,-4.571289,0.6483819;-0.7713056,-4.129205,1.230845;-0.5430117,-3.986339,1.677722;-0.5202055,-5.849826,-0.1977324;-0.3882542,-4.835607,0.4509792;-0.2120085,-4.46436,1.067597;0.02703333,-4.271292,1.522591;-0.1883221,-6.265529,-0.3242826;0.07962322,-5.592565,0.2092462;0.364171,-5.316854,0.7282734;0.6955233,-5.076389,1.187449;-10.19975,-9.467936,0.7740731;-9.508268,-9.188587,1.131386;-8.900828,-8.410748,1.471226;-8.436067,-7.776508,1.828436;-7.981794,-7.357303,2.200281;-9.374337,-6.44951,1.317012;-9.182951,-5.069351,1.713283;-9.057439,-4.269702,2.020498;-8.941938,-3.549948,2.215396;-9.79199,-6.268047,1.488958;-9.664723,-4.692152,1.890627;-9.540809,-3.699655,2.291926;-9.424403,-2.809446,2.591798;-10.22066,-6.414527,1.691448;-10.13192,-4.924372,2.099297;-10.02619,-3.948267,2.474208;-9.903652,-3.074028,2.749224;-10.67529,-6.827652,1.916263;-10.77102,-5.635717,2.319978;-10.78521,-4.876083,2.624272;-10.76608,-4.120714,2.847171; 1.323
-0.9011364,-8.909004,0.9149803;-1.391848,-9.006472,1.934096;-1.778821,-8.558493,2.520774;-1.992705,-8.058031,2.967879;-2.275392,-7.685805,3.442921;-1.360543,-6.222286,2.196285;-1.410716,-5.194725,2.736939;-1.267435,-4.699037,3.257031;-1.02335,-4.46084,3.622439;-0.8835044,-6.047485,1.962853;-0.7982197,-4.923756,2.461212;-0.5956659,-4.36848,2.999488;-0.3387251,-4.220209,3.430474;-0.4952478,-6.232913,1.801947;-0.2488475,-5.177429,2.247839;-0.02821064,-4.706701,2.777844;0.2238865,-4.515283,3.176433;-0.1504335,-6.692274,1.703617;0.2243357,-5.974266,2.139735;0.5190272,-5.641353,2.558805;0.8117328,-5.395811,2.89864;-10.4206,-9.543242,0.7767986;-9.73482,-9.257277,1.221756;-9.142092,-8.467169,1.599011;-8.691257,-7.818922,1.968566;-8.243208,-7.390676,2.357004;-9.592687,-6.554777,1.438431;-9.388824,-5.209033,1.899915;-9.26941,-4.432239,2.241263;-9.173798,-3.70079,2.448873;-10.0197,-6.360587,1.57162;-9.893379,-4.810167,2.027422;-9.77637,-3.825904,2.458392;-9.671804,-2.913606,2.757902;-10.45617,-6.491503,1.74294;-10.38367,-5.032928,2.17861;-10.21647,-4.082965,2.470743;-10.0923,-3.23995,2.747038;-10.8288,-6.868337,1.908825;-10.94699,-5.720039,2.292021;-10.96682,-4.983324,2.608088;-10.94523,-4.25683,2.84729; 1.529
-0.8817801,-8.948652,0.9839142;-1.384584,-9.011999,1.961401;-1.764568,-8.568575,2.562893;-1.971113,-8.122379,3.040747;-2.214424,-7.753477,3.538121;-1.317636,-6.250564,2.261709;-1.3791,-5.206691,2.82206;-1.233798,-4.729667,3.35484;-0.9864969,-4.517992,3.727242;-0.8378286,-6.083295,2.076893;-0.7540398,-4.932443,2.598261;-0.5511312,-4.38207,3.14462;-0.3006983,-4.206907,3.570588;-0.4468493,-6.277499,1.967552;-0.2004704,-5.182163,2.433016;0.02298784,-4.686674,2.971438;0.2687287,-4.432386,3.372754;-0.1011124,-6.754216,1.916727;0.2691307,-5.995027,2.332122;0.5649323,-5.631196,2.735586;0.8546095,-5.335023,3.064239;-10.51774,-9.628433,0.7535179;-9.812218,-9.301268,1.116385;-9.214541,-8.525463,1.438025;-8.754975,-7.89022,1.780349;-8.310375,-7.46471,2.139382;-9.679745,-6.606799,1.23555;-9.475679,-5.255422,1.634053;-9.348408,-4.461369,1.945711;-9.247738,-3.735336,2.139555;-10.08389,-6.423585,1.400518;-9.963643,-4.874269,1.783044;-9.8527,-3.88681,2.184648;-9.75843,-2.990784,2.464063;-10.49953,-6.555086,1.606641;-10.42746,-5.069566,2.034555;-10.32819,-4.105012,2.393856;-10.21293,-3.232913,2.653933;-10.9533,-6.958199,1.870461;-11.04884,-5.790145,2.257353;-11.05809,-5.02551,2.559863;-11.03912,-4.258729,2.779878; 1.664
-0.9090614,-8.962107,1.047131;-1.394162,-9.007221,2.072931;-1.772657,-8.509075,2.6949;-1.954666,-8.064302,3.177786;-2.123717,-7.716783,3.649798;-1.275401,-6.246084,2.395719;-1.315937,-5.216978,2.994864;-1.168793,-4.777111,3.54875;-0.9270501,-4.636919,3.929734;-0.7888899,-6.097017,2.184988;-0.6935997,-4.96711,2.750575;-0.4919672,-4.432347,3.296763;-0.2396631,-4.262066,3.723731;-0.3977075,-6.305507,2.057728;-0.1444573,-5.215955,2.540682;0.07690191,-4.721679,3.07355;0.3304725,-4.455871,3.478424;-0.05667973,-6.799196,1.986491;0.3183885,-6.018398,2.403015;0.6194601,-5.646664,2.814439;0.9240942,-5.348107,3.147475;-10.50171,-9.694729,0.7753412;-9.816842,-9.342449,1.20887;-9.221638,-8.560043,1.586552;-8.767828,-7.907268,1.965379;-8.330362,-7.482299,2.35653;-9.704935,-6.679496,1.424466;-9.493367,-5.317859,1.872958;-9.372934,-4.529934,2.205809;-9.279507,-3.797382,2.41313;-10.12936,-6.503533,1.547807;-9.993047,-4.932504,1.990555;-9.884212,-3.955544,2.413361;-9.794911,-3.057709,2.710657;-10.56192,-6.648596,1.711686;-10.48649,-5.169902,2.122118;-10.39902,-4.224461,2.47037;-10.3042,-3.358367,2.726164;-11.01954,-7.04319,1.904146;-11.10421,-5.886131,2.280593;-11.11587,-5.140394,2.559307;-11.10355,-4.381713,2.769738; 1.735
-0.7359743,-7.353599,-2.254457;-1.161267,-6.938102,-1.454622;-1.336725,-6.445194,-0.8482703;-1.355585,-6.184129,-0.3586557;-1.286841,-6.213079,0.1546307;-1.033713,-5.606338,-0.9120829;-0.947257,-4.893137,-0.1773314;-0.8809752,-4.810348,0.4302149;-0.7873425,-4.932743,0.8426199;-0.5975075,-5.629508,-0.9915606;-0.3811083,-4.710882,-0.127321;-0.2895098,-4.616739,0.5499196;-0.1944604,-4.704204,0.9504485;-0.2249575,-5.848867,-1.063923;0.08680487,-5.021415,-0.3444672;0.2308135,-4.887514,0.2138841;0.3346548,-4.839004,0.5607984;0.05562401,-6.220725,-1.121891;0.4322996,-5.759998,-0.6181555;0.7066078,-5.56954,-0.2225523;0.9665575,-5.318211,0.0637536;-10.51876,-9.703703,0.8040763;-9.837913,-9.364994,1.186941;-9.251804,-8.570326,1.52902;-8.804404,-7.923961,1.884346;-8.373217,-7.507507,2.265348;-9.747608,-6.653242,1.336024;-9.53809,-5.313755,1.711886;-9.406231,-4.527358,2.002015;-9.294276,-3.816534,2.187989;-10.15378,-6.482873,1.486855;-10.03975,-4.919735,1.863395;-9.927758,-3.945755,2.251431;-9.828176,-3.063661,2.530925;-10.56857,-6.637083,1.679494;-10.51039,-5.166815,2.047499;-10.423,-4.220999,2.399488;-10.32344,-3.361237,2.657332;-11.00861,-7.050394,1.903241;-11.10421,-5.886131,2.309188;-11.11587,-5.140394,2.587903;-11.10355,-4.381713,2.798333; 1.803
