2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.546147;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306;2,0,-9.710306; 0.004
-1.368859,-5.545857,0.6377456;-2.055953,-5.292467,1.01067;-2.643042,-4.662525,1.286174;-3.114604,-4.097467,1.542959;-3.518888,-3.765548,1.862687;-2.123852,-2.902385,1.309599;-2.440794,-1.704297,1.588843;-2.594885,-0.9414821,1.807481;-2.708763,-0.2888122,2.017644;-1.707212,-2.733987,1.305215;-1.905117,-1.384275,1.682945;-1.981831,-0.5663705,1.941821;-2.048996,0.1442351,2.099367;-1.293923,-2.845972,1.322483;-1.401769,-1.563503,1.670807;-1.465143,-0.7563329,1.964406;-1.547055,-0.06756735,2.184347;-0.8921986,-3.178959,1.355407;-0.7783871,-2.239807,1.70638;-0.696311,-1.614575,1.975995;-0.6551871,-1.052141,2.202214;-10.78201,-7.343267,1.256069;-10.09351,-7.079612,1.567876;-9.535913,-6.39193,1.79851;-9.223464,-5.629333,2.078541;-8.958556,-5.04261,2.337742;-9.841541,-4.548343,1.391611;-9.584595,-3.427591,1.612833;-9.44976,-2.726787,1.837528;-9.353814,-2.108898,1.985931;-10.19858,-4.273625,1.486083;-9.990344,-2.94691,1.65022;-9.8508,-2.107497,1.91518;2,0,1.25537;2,0,1.25537;2,0,1.25537;2,0,1.25537;2,0,1.25537;2,0,1.25537;2,0,1.25537;2,0,1.25537;2,0,1.25537; 0.086
-1.036355,-6.777317,1.024445;-1.723234,-6.495107,1.46419;-2.30939,-5.830496,1.702656;-2.728439,-5.178548,1.89083;-3.090002,-4.809097,2.092038;-1.829882,-3.989295,1.449987;-2.057054,-2.841597,1.650232;-2.169066,-2.139397,1.798415;-2.23907,-1.524528,1.962742;-1.406077,-3.804515,1.406724;-1.5336,-2.46891,1.623374;-1.586743,-1.659603,1.831462;-1.605377,-0.979691,1.996167;-1.015776,-3.925763,1.420604;-1.048715,-2.670903,1.642258;-1.098214,-1.912488,1.889126;-1.144593,-1.266495,2.078207;-0.6276989,-4.29697,1.462611;-0.4438233,-3.381967,1.714247;-0.3430071,-2.791699,1.949434;-0.2745199,-2.221862,2.159164;-10.79173,-7.380207,1.250026;-10.10569,-7.103006,1.582334;-9.543493,-6.428963,1.834289;-9.219083,-5.662261,2.130076;-8.942388,-5.073714,2.406288;-9.869017,-4.574771,1.431071;-9.636532,-3.41691,1.657785;-9.511837,-2.707691,1.885773;-9.416449,-2.081339,2.034387;-10.23025,-4.311189,1.516224;-10.03932,-2.956871,1.688393;-9.902554,-2.112444,1.962001;-9.799508,-1.39464,2.149457;-10.59958,-4.307625,1.659405;-10.46604,-3.044024,1.845818;-10.34272,-2.245384,2.098228;-10.2116,-1.578681,2.287366;-11.01581,-4.515398,1.836746;-11.01363,-3.491265,2.058809;-10.97473,-2.815628,2.261988;-10.89526,-2.182065,2.398769; 0.297
-0.96208,-7.002084,1.013478;-1.644198,-6.725973,1.456085;-2.227367,-6.07409,1.67858;-2.614679,-5.367212,1.862454;-2.940272,-4.936275,2.044473;-1.784374,-4.25281,1.402273;-2.000847,-3.118873,1.628425;-2.094589,-2.434915,1.808115;-2.146379,-1.806656,1.987084;-1.367658,-4.03395,1.370606;-1.481693,-2.748197,1.601718;-1.525601,-1.950483,1.836694;-1.546237,-1.264835,2.025248;-0.971241,-4.12395,1.397189;-1.006701,-2.913068,1.630924;-1.053893,-2.168558,1.8899;-1.093169,-1.538777,2.096369;-0.565104,-4.462715,1.460762;-0.4066334,-3.547735,1.70982;-0.3283911,-2.976041,1.944876;-0.2749262,-2.434124,2.145536;-10.78808,-7.433549,1.281449;-10.09654,-7.143737,1.602745;-9.543333,-6.463905,1.852914;-9.219666,-5.697783,2.150054;-8.936596,-5.119711,2.431877;-9.87035,-4.612489,1.441427;-9.633271,-3.45618,1.660563;-9.502616,-2.738416,1.890123;-9.404427,-2.10806,2.040289;-10.23143,-4.353258,1.532959;-10.04013,-2.99156,1.697201;-9.906405,-2.140718,1.965001;-9.80432,-1.419286,2.149369;-10.61054,-4.364838,1.676461;-10.47362,-3.086563,1.849249;-10.34829,-2.282847,2.100583;-10.2201,-1.608398,2.282727;-11.02602,-4.575334,1.857119;-11.03554,-3.543029,2.068479;-11.00617,-2.861522,2.268334;-10.94026,-2.220294,2.40184; 0.362
-0.8132868,-7.208924,1.221267;-1.458518,-6.895757,1.753037;-2.014014,-6.276824,2.030756;-2.329522,-5.549608,2.277022;-2.572329,-4.960271,2.494158;-1.672976,-4.404514,1.535731;-1.874245,-3.370805,1.735435;-1.930691,-2.77368,1.915407;-1.961046,-2.225917,2.079191;-1.259634,-4.173225,1.443073;-1.362476,-3.038991,1.596542;-1.391814,-2.367983,1.775252;-1.396194,-1.807041,1.9229;-0.8753901,-4.24826,1.423972;-0.9142542,-3.188722,1.584145;-0.9457493,-2.563426,1.822714;-0.974638,-2.027738,2.011018;-0.476284,-4.566652,1.469504;-0.3705759,-3.769245,1.64444;-0.3245983,-3.261836,1.851268;-0.2978034,-2.777782,2.037973;-10.78555,-7.577451,1.362973;-10.09842,-7.275535,1.662734;-9.530859,-6.563425,1.881338;-9.190647,-5.781295,2.150856;-8.889065,-5.195344,2.413494;-9.828764,-4.737673,1.478619;-9.58456,-3.644695,1.666591;-9.452018,-2.973502,1.862989;-9.346108,-2.380853,1.992834;-10.1985,-4.475598,1.568142;-10.00261,-3.184825,1.693768;-9.868002,-2.389063,1.95114;-9.764834,-1.716075,2.138362;-10.57565,-4.493532,1.709802;-10.44085,-3.272986,1.875612;-10.32446,-2.506135,2.130243;-10.20402,-1.869675,2.339453;-10.98564,-4.718754,1.885359;-10.98523,-3.727317,2.104704;-10.93459,-3.092804,2.312131;-10.84649,-2.517128,2.456092; 0.432
-0.84935,-7.359603,0.9162163;-1.34726,-7.168434,1.706951;-1.747801,-6.59258,2.162448;-1.913417,-5.85852,2.535432;-2.012391,-5.205513,2.870329;-1.535576,-4.6763,1.637543;-1.686717,-3.638608,2.033374;-1.55179,-3.157387,2.475372;-1.31664,-3.128655,2.79801;-1.111513,-4.429933,1.448534;-1.190328,-3.328004,1.843768;-1.017399,-2.931235,2.212274;-0.78125,-3.070758,2.484126;-0.7269115,-4.503911,1.330462;-0.7156806,-3.455793,1.646281;-0.5234365,-3.086361,2.028994;-0.3216381,-3.125069,2.27975;-0.3424778,-4.84428,1.283121;-0.2050142,-4.033191,1.560488;-0.04241371,-3.668379,1.85701;0.1015024,-3.554615,2.101076;-10.73644,-7.500633,0.724605;-10.07016,-7.148141,1.005211;-9.608262,-6.385972,1.22985;-9.328454,-5.650083,1.518272;-9.07475,-4.980972,1.792936;-9.842922,-4.682161,0.715431;-9.738884,-3.588334,1.067052;-9.591234,-3.591419,1.498236;-9.566388,-4.017801,1.766991;-10.17981,-4.573379,0.8200126;-10.04993,-3.202522,1.301651;-9.890576,-3.473341,1.842184;-9.890793,-4.136876,2.104207;-10.53058,-4.624629,0.9904021;-10.43928,-3.361171,1.397022;-10.28498,-3.51822,1.811921;-10.26545,-4.05607,1.988852;-10.93401,-4.841709,1.17589;-10.87628,-3.900367,1.561508;-10.72918,-3.887969,1.873439;-10.64785,-4.246221,2.025755; 0.700
-0.9141188,-7.471836,1.383895;-1.329716,-7.268856,2.389598;-1.588772,-6.634961,2.991486;-1.673586,-5.993429,3.453365;-1.721117,-5.457071,3.899025;-1.262291,-4.70961,2.797669;-1.158928,-3.544767,3.453249;-0.8364244,-3.006916,3.947471;-0.4566092,-2.920618,4.290488;-0.849771,-4.565418,2.52438;-0.6566219,-3.351698,3.146642;-0.3264532,-2.971101,3.549328;-0.002662659,-2.966392,3.798102;-0.4838099,-4.782204,2.330952;-0.2481761,-3.682431,2.825892;0.06926823,-3.237074,3.20745;0.3626509,-3.067922,3.436084;-0.1631141,-5.268819,2.190871;0.121624,-4.492603,2.646472;0.4283566,-4.101444,2.999784;0.71738,-3.829755,3.227759;-10.7573,-7.538209,0.8677296;-10.09278,-7.226272,1.124801;-9.615872,-6.424398,1.308424;-9.311977,-5.657323,1.559097;-9.095623,-4.960639,1.791384;-9.844528,-4.772985,0.657701;-9.738884,-3.588334,1.209894;-9.591234,-3.591419,1.641077;-9.566388,-4.017801,1.909832;-10.17981,-4.573379,0.9628538;-10.04993,-3.202522,1.444492;-9.890576,-3.473341,1.985026;-9.890793,-4.136876,2.247048;-10.53058,-4.624629,1.133243;-10.43928,-3.361171,1.539863;-10.28498,-3.51822,1.954762;-10.26545,-4.05607,2.131693;-10.93401,-4.841709,1.318731;-10.87628,-3.900367,1.704349;-10.72918,-3.887969,2.016281;-10.64785,-4.246221,2.168597; 0.766
0.01215649,-7.898525,0.2097282;-0.3235712,-7.617046,1.195565;-0.513032,-7.125537,1.933761;-0.3532429,-6.721401,2.535719;-0.02771902,-6.472906,3.056474;-0.02951288,-5.479198,1.622819;0.1478596,-4.768878,2.379066;0.06819582,-5.135644,2.954696;-0.0349226,-5.686537,3.306323;0.3671603,-5.454965,1.502423;0.6936269,-4.462383,2.363176;0.5414791,-4.969385,2.943345;0.3443451,-5.610587,3.281262;0.7042851,-5.658283,1.445576;1.076378,-4.780756,2.227221;0.9203858,-5.196682,2.661379;0.7198801,-5.741991,2.884453;0.9957418,-6.040866,1.437698;1.316997,-5.486106,2.060437;1.196595,-5.726652,2.424822;1.007798,-6.143672,2.632967;-10.99284,-7.870285,1.379305;-10.33683,-7.459495,1.641832;-9.804048,-6.661544,1.832293;-9.49129,-5.869319,2.094593;-9.211918,-5.160108,2.583344;-10.02682,-4.897071,1.371049;-9.909325,-3.818133,1.664589;-9.808668,-3.504017,2.125395;-9.786191,-3.681192,2.459023;-10.38475,-4.761401,1.434916;-10.29673,-3.447877,1.833166;-10.18287,-3.397707,2.46396;-10.15918,-3.965277,2.87915;-10.75984,-4.824205,1.560904;-10.70522,-3.618356,1.88156;-10.59535,-3.531837,2.400811;-10.54862,-4.030927,2.738775;-11.19119,-5.067188,1.701037;-11.19309,-4.071313,2.083723;-11.08239,-3.875911,2.465065;-10.9698,-4.193731,2.709645; 1.031
0.1373119,-7.706054,-0.3512042;-0.2301884,-7.41756,0.6625872;-0.3930283,-6.875453,1.360139;-0.1980577,-6.404298,1.895016;0.134409,-6.033018,2.330298;0.03000498,-5.319725,0.9357384;0.1346102,-4.431571,1.744794;0.08161211,-4.98873,2.2674;0.02411652,-5.65106,2.503725;0.4129009,-5.331459,0.7378927;0.6086135,-4.345739,1.674141;0.5473866,-5.051128,2.179063;0.4475255,-5.693046,2.378232;0.7267056,-5.531734,0.6349167;0.9469194,-4.719551,1.431999;0.8675289,-5.304984,1.807252;0.7494459,-5.889673,1.922145;0.9850864,-5.851745,0.6071818;1.197236,-5.450248,1.23892;1.132625,-5.777816,1.594225;1.013482,-6.151117,1.740622;-10.96367,-7.806442,1.581713;-10.2919,-7.406207,1.800764;-9.775871,-6.649162,1.954466;-9.47015,-5.877693,2.178638;-9.193476,-5.166032,2.399279;-10.07377,-4.855764,1.395349;-9.892021,-3.921263,1.509538;-9.814857,-3.430647,1.746285;-9.731013,-3.158939,1.914275;-10.44681,-4.623479,1.481652;-10.32924,-3.560838,1.514893;-10.24525,-3.058097,1.817444;-10.15608,-2.896228,2.038582;-10.82559,-4.667327,1.630584;-10.77405,-3.646141,1.706921;-10.67998,-3.196106,1.976408;-10.55606,-3.016034,2.182409;-11.22902,-4.921333,1.810271;-11.26787,-4.058948,1.95639;-11.20437,-3.695467,2.129102;-11.08221,-3.51492,2.256883; 1.102
0.1147251,-7.656133,-0.8607516;-0.244401,-7.094045,-0.1576117;-0.4046831,-6.377693,0.3792533;-0.2758808,-5.743853,0.8227917;-0.02683544,-5.301007,1.252868;-0.05590391,-5.230306,-0.0812338;-0.005199432,-4.381494,0.5937372;-0.1629305,-4.655305,1.12311;-0.2896299,-5.06312,1.398769;0.2783933,-5.266997,-0.2107743;0.4486551,-4.350955,0.4687968;0.2315779,-4.843099,0.8024917;0.07039499,-5.3124,0.8969308;0.5520563,-5.44873,-0.2477474;0.7600012,-4.570462,0.3538482;0.5209885,-5.004695,0.5730927;0.3522124,-5.494192,0.5719874;0.7758536,-5.759253,-0.2396667;0.9546146,-5.060782,0.2220193;0.7649784,-5.268238,0.4454114;0.58565,-5.65587,0.4902323;-10.92839,-7.728247,1.395957;-10.25644,-7.346127,1.603961;-9.743632,-6.590393,1.750236;-9.436194,-5.81812,1.957492;-9.155935,-5.118837,2.158253;-10.04486,-4.83311,1.240759;-9.861988,-3.901605,1.332626;-9.791253,-3.411002,1.54399;-9.713253,-3.116321,1.683044;-10.42047,-4.597101,1.315415;-10.31277,-3.544268,1.31643;-10.24071,-3.029148,1.581625;-10.15608,-2.896228,1.852701;-10.82559,-4.667327,1.444704;-10.77405,-3.646141,1.521041;-10.67998,-3.196106,1.790527;-10.55606,-3.016034,1.996529;-11.22902,-4.921333,1.62439;-11.26787,-4.058948,1.77051;-11.20437,-3.695467,1.943222;-11.08221,-3.51492,2.071003; 1.168
